"STATION","DATE","ACMC","ACMH","ACSC","ACSH","ADPT","ASLP","ASTP","AWBT","AWDR","AWND","DAEV","DAPR","DASF","DATN","DATX","DAWM","DWPR","EVAP","FMTM","FRGB","FRGT","FRTH","GAHT","MDEV","MDPR","MDSF","MDTN","MDTX","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","RHAV","RHMN","RHMX","SN01","SN02","SN03","SN11","SN12","SN13","SN14","SN21","SN22","SN23","SN31","SN32","SN33","SN34","SN35","SN36","SN51","SN52","SN53","SN54","SN55","SN56","SN57","SN61","SN72","SN81","SN82","SN83","SNOW","SNWD","SX01","SX02","SX03","SX11","SX12","SX13","SX14","SX15","SX17","SX21","SX22","SX23","SX31","SX32","SX33","SX34","SX35","SX36","SX51","SX52","SX53","SX54","SX55","SX56","SX57","SX61","SX72","SX81","SX82","SX83","TAVG","TAXN","THIC","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WESF","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03","WV07","WV18","WV20","alt","station_info","station_name","time"
"USW00012975","2023-04-14",,,,,,,,,,"   36",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  261","  150",,,,"  150","  140",,,,,,,,"   76","  116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-15",,,,,,,,,,"   36",,,,,,,,,,,,,,,,,,,,,,,"    3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  322","  222",,,,"  360","  350",,,,,,,,"  112","  161",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-16",,,,,,,,,,"   43",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  261","  133",,,,"   20","   10",,,,,,,,"   98","  139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-17",,,,,,,,,,"   29",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  256","  100",,,,"  160","  100",,,,,,,,"   67","  121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-18",,,,,,,,,,"   33",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","  139",,,,"  140","  180",,,,,,,,"   94","  134",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-19",,,,,,,,,,"   43",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","  183",,,,"  140","  160",,,,,,,,"   89","  125",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-20",,,,,,,,,,"   48",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  267","  217",,,,"   20","   30",,,,,,,,"   98","  139",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-21",,,,,,,,,,"   32",,,,,,,,,,,,,,,,,,,,,,,"  389",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","  189",,,,"  310","  250",,,,,,,,"  116","  183",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-22",,,,,,,,,,"   47",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  261","  161",,,,"   90","  110",,,,,,,,"   98","  139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-23",,,,,,,,,,"   41",,,,,,,,,,,,,,,,,,,,,,,"   15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  194","  150",,,,"   30","   20",,,,,,,,"   81","  116",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-24",,,,,,,,,,"   38",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  233","  133",,,,"  100","   90",,,,,,,,"   76","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-25",,,,,,,,,,"   39",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  261","  178",,,,"  120","  120",,,,,,,,"   76","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-26",,,,,,,,,,"   42",,,,,,,,,,,,,,,,,,,,,,,"   33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","  211",,,,"  130","  130",,,,,,,,"   76","  112",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-27",,,,,,,,,,"   31",,,,,,,,,,,,,,,,,,,,,,,"  231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  267","  178",,,,"  100","  100",,,,,,,,"   81","  112",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-28",,,,,,,,,,"   38",,,,,,,,,,,,,,,,,,,,,,,"   30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300","  156",,,,"  320","  320",,,,,,,,"  112","  165",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-29",,,,,,,,,,"   49",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  228","  133",,,,"  340","  340",,,,,,,,"  103","  170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-04-30",,,,,,,,,,"   27",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300","  117",,,,"  200","  200",,,,,,,,"   58","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-01",,,,,,,,,,"   15",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300","  150",,,,"  130","  110",,,,,,,,"   58","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-02",,,,,,,,,,"   19",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","  189",,,,"  130","  140",,,,,,,,"   67","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-03",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300","  178",,,,"  100","  110",,,,,,,,"   72","  103",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-04",,,,,,,,,,"   31",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  289","  194",,,,"  140","  140",,,,,,,,"   72","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-05",,,,,,,,,,"   34",,,,,,,,,,,,,,,,,,,,,,,"    5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328","  250",,,,"  150","  180",,,,,,,,"   72","   98",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-06",,,,,,,,,,"   50",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  317","  228",,,,"  150","  140",,,,,,,,"   81","  121",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-07",,,,,,,,,,"   33",,,,,,,,,,,,,,,,,,,,,,,"   10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  267","  256",,,,"  120","  120",,,,,,,,"   81","  125",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-08",,,,,,,,,,"   43",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300","  239",,,,"   20","   10",,,,,,,,"   94","  125",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-09",,,,,,,,,,"   30",,,,,,,,,,,,,,,,,,,,,,,"   48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  267","  211",,,,"  190","  190",,,,,,,,"   89","  125",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-10",,,,,,,,,,"   31",,,,,,,,,,,,,,,,,,,,,,,"  457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  256","  194",,,,"  230","  230",,,,,,,,"   76","  130",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-11",,,,,,,,,,"   49",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  311","  250",,,,"  180","  190",,,,,,,,"   76","  107",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-12",,,,,,,,,,"   54",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  306","  261",,,,"  140","  120",,,,,,,,"   76","  116",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-13",,,,,,,,,,"   44",,,,,,,,,,,,,,,,,,,,,,,"    8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  289","  228",,,,"  130","  130",,,,,,,,"   89","  116",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-14",,,,,,,,,,"   38",,,,,,,,,,,,,,,,,,,,,,,"  208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300","  217",,,,"  150","  220",,,,,,,,"  103","  152",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-15",,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  317","  233",,,,"  120","  140",,,,,,,,"   63","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-16",,,,,,,,,,"   19",,,,,,,,,,,,,,,,,,,,,,,"   33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328","  211",,,,"  150","  170",,,,,,,,"   67","  112",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-17",,,,,,,,,,"   12",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  317","  200",,,,"  150","  360",,,,,,,,"   45","   63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-18",,,,,,,,,,"   14",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328","  206",,,,"  140","  140",,,,,,,,"   54","   72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-19",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  339","  222",,,,"  160","  160",,,,,,,,"   63","  103",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-20",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  339","  233",,,,"   10","   20",,,,,,,,"  107","  161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-21",,,,,,,,,,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","  222",,,,"   20","   20",,,,,,,,"   58","   81",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-22",,,,,,,,,,"   14",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  311","  228",,,,"  180","   70",,,,,,,,"   40","   54",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-23",,,,,,,,,,"   11",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328","  217",,,,"   50","   60",,,,,,,,"   54","   72",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-24",,,,,,,,,,"   17",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328","  222",,,,"   60","   30",,,,,,,,"   72","  116",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-25",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  311","  217",,,,"   20","   60",,,,,,,,"   54","   76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-26",,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328","  211",,,,"   80","   50",,,,,,,,"   58","   85",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-27",,,,,,,,,,"   13",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328","  217",,,,"  120","   90",,,,,,,,"   54","   85",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-28",,,,,,,,,,"   17",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  317","  206",,,,"  110","  130",,,,,,,,"   67","   94",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-29",,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  311","  228",,,,"  130","  140",,,,,,,,"   67","   89",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-30",,,,,,,,,,"   25",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  322","  222",,,,"  150","  120",,,,,,,,"   63","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-05-31",,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328","  217",,,,"  140","  150",,,,,,,,"   22","   31",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-01",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  322","  217",,,,"  140","  120",,,,,,,,"   63","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-02",,,,,,,,,,"   14",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  322","  211",,,,"  170","  170",,,,,,,,"   58","   76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-03",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  344","  228",,,,"  190","  160",,,,,,,,"   58","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-04",,,,,,,,,,"   24",,,,,,,,,,,,,,,,,,,,,,,"   43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  317","  206",,,,"  340","  310",,,,,,,,"  116","  201",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-05",,,,,,,,,,"    8",,,,,,,,,,,,,,,,,,,,,,,"    3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  311","  211",,,,"   60","   40",,,,,,,,"   40","   58",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-06",,,,,,,,,,"   17",,,,,,,,,,,,,,,,,,,,,,,"   58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300","  211",,,,"  150","  150",,,,,,,,"   94","  134",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-07",,,,,,,,,,"   12",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  333","  206",,,,"  140","  130",,,,,,,,"   58","   81",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-08",,,,,,,,,,"   14",,,,,,,,,,,,,,,,,,,,,,,"  203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  339","  211",,,,"  350","  340",,,,,,,,"  134","  210",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-09",,,,,,,,,,"   15",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350","  211",,,,"  140","  180",,,,,,,,"   67","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-10",,,,,,,,,,"   28",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  344","  217",,,,"   40","   40",,,,,,,,"  157","  210",,,,,,"    1",,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-11",,,,,,,,,,"   32",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  344","  239",,,,"  230","  190",,,,,,,,"   67","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-12",,,,,,,,,,"   29",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350","  239",,,,"  140","  140",,,,,,,,"   72","  103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-13",,,,,,,,,,"   30",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  344","  244",,,,"  170","  140",,,,,,,,"   76","  116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-14",,,,,,,,,,"   34",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350","  261",,,,"  180","  180",,,,,,,,"   76","  112",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-15",,,,,,,,,,"   35",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  367","  278",,,,"  180","  180",,,,,,,,"   81","  130",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-16",,,,,,,,,,"   34",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350","  278",,,,"  180","  170",,,,,,,,"   72","  103",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-17",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  367","  278",,,,"  140","  200",,,,,,,,"   72","  107",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-18",,,,,,,,,,"   36",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  372","  278",,,,"  190","  190",,,,,,,,"   89","  130",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-19",,,,,,,,,,"   31",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  367","  278",,,,"  180","  190",,,,,,,,"   72","  125",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-20",,,,,,,,,,"   34",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  372","  289",,,,"  180","  180",,,,,,,,"   72","  103",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00012975","2023-06-21",,,,,,,,,,"   34",,,,,,,,,,,,,,,,,,,,,,,"   61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  378","  233",,,,"  360","  350",,,,,,,,"  170","  259",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
