"STATION","DATE","ARH","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00013722","2023-02-27",,"   33",,,,"    3","    0","    0","  124","  206","   72",,"  210","  210","   98","  134","    1","    1",,,
"USW00013722","2023-02-28",,"   32",,,,"    0","    0","    0","  205","  261","  122",,"  280","  260","   72","   98",,,,,
"USW00013722","2023-03-01",,"   20",,,,"    0","    0","    0","  147","  217","   94",,"  100","  100","   81","  107",,,,,
"USW00013722","2023-03-02",,"   11",,,,"  157","    0","    0","  164","  194","  144",,"  190","  200","   45","   63","    1",,"    1",,
"USW00013722","2023-03-03",,"   47",,,,"   36","    0","    0","  168","  233","  144",,"  210","  210","  157","  206","    1",,,,
"USW00013722","2023-03-04",,"   40",,,,"    0","    0","    0","  187","  211","   94",,"  230","  290","   94","  125",,,,,
"USW00013722","2023-03-05",,"    6",,,,"    0","    0","    0","  121","  206","   28",,"  210","  230","   40","   58",,,,,
"USW00013722","2023-03-06",,"   28",,,,"    0","    0","    0","  137","  233","   56",,"  230","  230","   76","   94",,,,,
"USW00013722","2023-03-07",,"   41",,,,"    0","    0","    0","  179","  239","   89",,"  300","  300","   94","  143",,,,,
"USW00013722","2023-03-08",,"   24",,,,"    0","    0","    0","  105","  161","   39",,"   40","   30","   76","  103",,,,,
"USW00013722","2023-03-09",,"   10",,,,"    0","    0","    0","   84","  172","    6",,"  230","  210","   45","   58",,,,,
"USW00013722","2023-03-10",,"   31",,,,"   51","    0","    0","  108","  122","   83",,"  180","  300","   67","  107","    1",,,,
"USW00013722","2023-03-11",,"   37",,,,"    0","    0","    0","   93","  133","   44",,"  330","  320","   72","  121",,,,,
"USW00013722","2023-03-12",,"   26",,,,"  145","    0","    0","   44","   50","   17",,"   80","   80","   58","   72","    1",,,,
"USW00013722","2023-03-13",,"   26",,,,"    3","    0","    0","   75","  150","   44",,"  300","  280","   63","   98","    1",,,,
"USW00013722","2023-03-14",,"   39",,,,"    0","    0","    0","   61","  106","   -5",,"  290","  320","   81","  134",,,,,
"USW00013722","2023-03-15",,"   23",,,,"    0","    0","    0","   52","  133","  -10",,"  290","  280","   76","  107",,,,,
"USW00013722","2023-03-16",,"   28",,,,"    0","    0","    0","   79","  200","  -21",,"  240","  240","   81","  103",,,,,
"USW00013722","2023-03-17",,"   65",,,,"   43","    0","    0","  152","  211","   94",,"  230","  240","  130","  161","    1",,,,
"USW00013722","2023-03-18",,"   25",,,,"   51","    0","    0","  129","  161","   83",,"  220","  210","   72","   94","    1",,,,
"USW00013722","2023-03-19",,"   21",,,,"    0","    0","    0","   77","  100","   22",,"   40","   20","   63","   89",,,,,
"USW00013722","2023-03-20",,"   17",,,,"    0","    0","    0","   51","  128","  -16",,"   30","   10","   58","   76",,,,,
"USW00013722","2023-03-21",,"   12",,,,"    0","    0","    0","   71","  183","  -21",,"  170","  110","   54","   81",,,,,
"USW00013722","2023-03-22",,"   26",,,,"    3","    0","    0","  118","  156","   89",,"  220","  220","   67","   85",,,,,
"USW00013722","2023-03-23",,"   55",,,,"    0","    0","    0","  167","  272","  117",,"  230","  230","  112","  143","    1","    1",,,
"USW00013722","2023-03-24",,"   48",,,,"    0","    0","    0","  218","  306","  150",,"  230","  230","  112","  143",,,,,
"USW00013722","2023-03-25",,"   51",,,,"   15","    0","    0","  193","  244","  128",,"  220","  220","  112","  148","    1",,,,
"USW00013722","2023-03-26",,"   13",,,,"   56","    0","    0","  174","  189","  133",,"   40","   40","   58","   76","    1",,"    1",,
"USW00013722","2023-03-27",,"   33",,,,"  137","    0","    0","  184","  261","  150",,"  230","  220","   76","   94","    1",,"    1",,
"USW00013722","2023-03-28",,"   22",,,,"   71","    0","    0","  168","  211","   94",,"   40","   40","   67","   89","    1",,,,
"USW00013722","2023-03-29",,"   26",,,,"   10","    0","    0","  112","  167","   67",,"   30","   10","   67","  103",,,,,
"USW00013722","2023-03-30",,"   23",,,,"    0","    0","    0","  118","  200","   39",,"  170","   80","   58","   94",,,,,
"USW00013722","2023-03-31",,"   45",,,,"   10","    0","    0","  154","  211","  106",,"  230","  220","  103","  125",,,,,
"USW00013722","2023-04-01",,"   87",,,,"    5","    0","    0","  205","  256","  178",,"  220","  230","  161","  197","    1",,,,
"USW00013722","2023-04-02",,"   16",,,,"    0","    0","    0","  159","  200","   78",,"  320","  320","   67","  107",,,,,
"USW00013722","2023-04-03",,"   34",,,,"    0","    0","    0","  148","  239","   78",,"  210","  200","   63","   94",,,,,
"USW00013722","2023-04-04",,"   19",,,,"    0","    0","    0","  202","  283","  150",,"  230","  250","   54","   63",,,,,
"USW00013722","2023-04-05",,"   36",,,,"    0","    0","    0","  234","  306","  172",,"  230","  230","   89","  112",,,,,
"USW00013722","2023-04-06",,"   41",,,,"    0","    0","    0","  246","  306","  206",,"  230","  230","   81","  103",,,,,
"USW00013722","2023-04-07",,"   45",,,,"  513","    0","    0","  155","  206","   72",,"   60","   60","  125","  161","    1",,,,
"USW00013722","2023-04-08",,"   46",,,,"  361","    0","    0","   77","   89","   56",,"   50","   50","   98","  125","    1",,,,
"USW00013722","2023-04-09",,"   50",,,,"    5","    0","    0","   95","  172","   50",,"   50","   50","   94","  130",,,,,
"USW00013722","2023-04-10",,"   28",,,,"    0","    0","    0","  106","  183","   22",,"   50","   50","   76","  107",,,,,
"USW00013722","2023-04-11",,"   16",,,,"    0","    0","    0","  128","  239","   28",,"  240","  260","   58","   72",,,,,
"USW00013722","2023-04-12",,"   26",,,,"    0","    0","    0","  179","  278","   83",,"  230","  260","   72","   98",,,,,
"USW00013722","2023-04-13",,"   32",,,,"    0","    0","    0","  197","  283","  106",,"  220","  210","   67","   85",,,,,
"USW00013722","2023-04-14",,"   14",,,,"  439","    0","    0","  201","  272","  144",,"  220","  220","   94","  116","    1",,"    1",,
"USW00013722","2023-04-15",,"   29",,,,"    0","    0","    0","  200","  261","  167",,"  220","  230","   72","   94","    1","    1",,,
"USW00013722","2023-04-16",,"   36",,,,"    0","    0","    0","  202","  278","  139",,"  230","  220","   81","  103",,,,,
"USW00013722","2023-04-17",,"   43",,,,"    0","    0","    0","  192","  217","  106",,"  230","  230","   98","  134",,,,,
"USW00013722","2023-04-18",,"   32",,,,"    0","    0","    0","  164","  256","   56",,"  250","  230","   89","  130",,,,,
"USW00013722","2023-04-19",,"   13",,,,"    0","    0","    0","  201","  294","  100",,"  230","  230","   63","   81",,,,,
"USW00013722","2023-04-20",,"   31",,,,"    0","    0","    0","  223","  300","  144",,"  230","  220","   81","   98",,,,,
"USW00013722","2023-04-21",,"   43",,,,"    0","    0","    0","  226","  294","  156",,"  180","  200","   81","  121",,,,,
"USW00013722","2023-04-22",,"   32",,,,"  168","    0","    0","  194","  244","  117",,"  220","  240","   98","  125","    1",,"    1",,
"USW00013722","2023-04-23",,"   15",,,,"    0","    0","    0","  152","  233","   67",,"  230","  220","   81","  107","    1",,,,
"USW00013722","2023-04-24",,"   26",,,,"    0","    0","    0","  149","  194","   89",,"   40","   40","   76","   98",,,,,
"USW00013722","2023-04-25",,"   16",,,,"    0","    0","    0","  132","  206","   61",,"  170","  120","   58","   72",,,,,
"USW00013722","2023-04-26",,"   16",,,,"    8","    0","    0","  153","  217","   89",,"  220","  210","   54","   67",,,,,
"USW00013722","2023-04-27",,"   30",,,,"   79","    0","    0","  154","  167","  144",,"   90","  130","   67","   89","    1",,,,
"USW00013722","2023-04-28",,"   28",,,,"   69","    0","    0","  193","  261","  161",,"  190","  180","   63","   85","    1",,"    1",,
"USW00013722","2023-04-29",,"   16",,,,"    0","    0","    0","  184","  261","  133",,"  230","  240","   67","   81","    1","    1",,,
"USW00013722","2023-04-30",,"   22",,,,"  345","    0","    0","  188","  211","  128",,"  310","  310","   76","  112","    1",,"    1",,
"USW00013722","2023-05-01",,"   51",,,,"    0","    0","    0","  144","  206","   72",,"  240","  240","  125","  161",,,,,
"USW00013722","2023-05-02",,"   43",,,,"    0","    0","    0","  151","  217","   78",,"  250","  240","   98","  134",,,,,
"USW00013722","2023-05-03",,"   34",,,,"    0","    0","    0","  138","  178","   67",,"  280","  270","   98","  157",,,,,
"USW00013722","2023-05-04",,"   20",,,,"    0","    0","    0","  136","  211","   61",,"   40","  340","   58","   81",,,,,
"USW00013722","2023-05-05",,"   11",,,,"    0","    0","    0","  159","  239","   78",,"   30","  230","   45","   63",,,,,
"USW00013722","2023-05-06",,"    8",,,,"    0","    0","    0","  189","  272","  106",,"  230","  220","   63","   76",,,,,
"USW00013722","2023-05-07",,"   47",,,,"    0","    0","    0","  204","  283","  128",,"  230","  240","  107","  125",,,,,
"USW00013722","2023-05-08",,"   26",,,,"    0","    0","    0","  235","  294","  183",,"  230","  220","   58","   72",,,,,
"USW00013722","2023-05-09",,"   31",,,,"    0","    0","    0","  243","  306","  172",,"   50","   40","   94","  125",,,"    1",,
"USW00013722","2023-05-10",,"   26",,,,"    0","    0","    0","  196","  256","  122",,"   70","   80","   54","   76",,,,,
"USW00013722","2023-05-11",,"   26",,,,"    0","    0","    0","  207","  289","  122",,"  210","  240","   63","   81",,,,,
"USW00013722","2023-05-12",,"   41",,,,"    0","    0","    0","  231","  300","  156",,"  220","  230","   76","  121",,,,,
"USW00013722","2023-05-13",,"   41",,,,"   18","    0","    0","  236","  300","  178",,"  230","  220","   76","   98","    1",,,,
"USW00013722","2023-05-14",,"   31",,,,"   66","    0","    0","  231","  278","  178",,"   40","   40","   67","   89","    1",,,,
"USW00013722","2023-05-15",,"   19",,,,"    0","    0","    0","  204","  239","  167",,"   90","   50","   54","   63",,,,,
"USW00013722","2023-05-16",,"   56",,,,"  145","    0","    0","  228","  300","  189",,"  300","  310","  125","  192","    1","    1","    1",,
"USW00013722","2023-05-17",,"   32",,,,"    5","    0","    0","  234","  278","  189",,"  100","  110","   89","  121",,,,,
"USW00013722","2023-05-18",,"   41",,,,"    0","    0","    0","  199","  239","  156",,"   80","   50","   76","  107",,,,"    1",
"USW00013722","2023-05-19",,"   33",,,,"   38","    0","    0","  176","  211","  144",,"   60","   80","   67","   94","    1",,,,
"USW00013722","2023-05-20",,"   23",,,,"    0","    0","    0","  202","  267","  150",,"  240","  230","   67","   81",,,,,
"USW00013722","2023-05-21",,"   21",,,,"    3","    0","    0","  207","  256","  144",,"   50","   40","   72","   98","    1",,,,
"USW00013722","2023-05-22",,"   27",,,,"    0","    0","    0","  193","  278","  111",,"   50","   50","   72","   89","    1",,,,
"USW00013722","2023-05-23",,"   44",,,,"    0","    0","    0","  202","  261","  133",,"   90","   80","   94","  121",,,,,
"USW00013722","2023-05-24",,"   30",,,,"    0","    0","    0","  184","  256","  117",,"   50","   50","   81","  103",,,,,
"USW00013722","2023-05-25",,"   38",,,,"    0","    0","    0","  167","  222","  111",,"   40","   50","   89","  112",,,,,
"USW00013722","2023-05-26",,"   56",,,,"    0","    0","    0","  175","  217","  128",,"   40","   60","  112","  143",,,,,
"USW00013722","2023-05-27",,"   52",,,,"   84","    0","    0","  156","  167","  139",,"   50","   50","  103","  143","    1",,,,
"USW00013722","2023-05-28",,"   50",,,,"   61","    0","    0","  169","  206","  144",,"   40","   40","   81","  125","    1",,,,
"USW00013722","2023-05-29",,"   17",,,,"   15","    0","    0","  201","  222","  167",,"  120","  130","   54","   89","    1","    1",,,
"USW00013722","2023-05-30",,"   38",,,,"    3","    0","    0","  203","  239","  172",,"   50","   30","   89","  112","    1",,,,
"USW00013722","2023-05-31",,"   30",,,,"    5","    0","    0","  207","  272","  172",,"   50","   60","   67","   94","    1",,,,
"USW00013722","2023-06-01",,"   26",,,,"    8","    0","    0","  208","  267","  150",,"   30","   40","   81","  116","    1",,,,
"USW00013722","2023-06-02",,"   22",,,,"    0","    0","    0","  227","  289","  167",,"   40","   40","   72","   98","    1","    1",,,
"USW00013722","2023-06-03",,"   30",,,,"    0","    0","    0","  233","  317","  150",,"   80","  120","   81","  125","    1",,,,
"USW00013722","2023-06-04",,"   36",,,,"    0","    0","    0","  200","  228","  161",,"   50","   50","   81","  112",,,,,
"USW00013722","2023-06-05",,"   22",,,,"    0","    0","    0","  208","  283","  139",,"  230","  200","   45","   72",,,,,
"USW00013722","2023-06-06",,"   19",,,,"    0","    0","    0","  223","  289","  161",,"  270","  280","   63","   81",,,,"    1",
"USW00013722","2023-06-07",,"   17",,,,"    8","    0","    0","  193","  228","  150",,"  320","  320","   45","   72","    1",,,"    1",
"USW00013722","2023-06-08",,"   17",,,,"    0","    0","    0","  200","  267","  144",,"   30","  300","   58","   72","    1",,,"    1",
"USW00013722","2023-06-09",,"   14",,,,"    0","    0","    0","  194","  278","  100",,"   50","   50","   67","   85","    1",,,"    1",
"USW00013722","2023-06-10",,"   16",,,,"    0","    0","    0","  216","  317","  122",,"  230","  230","   76","   98",,,,,
"USW00013722","2023-06-11",,"   39",,,,"    0","    0","    0","  246","  328","  172",,"  230","  230","   89","  112",,,,,
"USW00013722","2023-06-12",,"   44",,,,"    3","    0","    0","  248","  322","  194",,"  230","  240","   89","  116","    1",,,,
"USW00013722","2023-06-13",,"   21",,,,"    0","    0","    0","  235","  306","  161",,"  230","  240","   72","   98",,,,,
"USW00013722","2023-06-14",,"   48",,,,"    0","    0","    0","  234","  322","  144",,"  230","  230","  112","  143",,,,,
"USW00013722","2023-06-15",,"   17",,,,"    0","    0","    0","  256","  328","  194",,"  230","  240","   76","   94",,,,,
"USW00013722","2023-06-16",,"   26",,,,"   10","    0","    0","  256","  344","  200",,"  240","  240","   98","  116",,,"    1","    1",
"USW00013722","2023-06-17",,"   15",,,,"    0","    0","    0","  241","  317","  156",,"  290","  240","   67","   98",,,,"    1",
"USW00013722","2023-06-18",,"   12",,,,"    0","    0","    0","  242","  344","  144",,"  210","  250","   54","   67",,,,"    1",
"USW00013722","2023-06-19",,"   26",,,,"   74","    0","    0","  258","  322","  211",,"  150","  150","   76","  112","    1",,"    1",,
"USW00013722","2023-06-20",,"   36",,,,"  193","    0","    0","  226","  256","  206",,"   50","   50","   81","  112","    1",,"    1",,
"USW00013722","2023-06-21",,"   41",,,,"    3","    0","    0","  213","  233","  194",,"   40","   40","   81","  116","    1",,,,
"USW00013722","2023-06-22",,"   24",,,,"  269","    0","    0","  214","  261","  189",,"  120","  120","   72","   94","    1",,"    1",,
"USW00013722","2023-06-23",,"   32",,,,"  147","    0","    0","  249","  306","  211",,"  170","  220","   72","   89","    1",,"    1",,
"USW00013722","2023-06-24",,"   22",,,,"    0","    0","    0","  251","  317","  206",,"  230","  290","   54","   72",,,,,
"USW00013722","2023-06-25",,"   23",,,,"    0","    0","    0","  266","  333","  206",,"  230","  260","   63","   85",,,,,
"USW00013722","2023-06-26",,"   50",,,,"    0","    0","    0","  282","  344","  228",,"  220","  210","  143","  188",,,"    1",,
"USW00013722","2023-06-27",,"   31",,,,"    0","    0","    0","  267","  317","  194",,"  280","  250","   67","   94",,,,,
"USW00013722","2023-06-28",,"   10",,,,"    0","    0","    0","  258","  317","  194",,"  260","  340","   40","   58",,,,"    1",
"USW00013722","2023-06-29",,"   12",,,,"    0","    0","    0","  251","  317","  189",,"   80","  100","   45","   67","    1",,,"    1",
"USW00013722","2023-06-30",,"   22",,,,"   79","    0","    0","  262","  322","  211",,"  140","  150","   45","   72","    1",,"    1","    1",
"USW00013722","2023-07-01",,"   29",,,,"   10","    0","    0","  265","  333","  217",,"  230","  220","  103","  125","    1",,"    1","    1",
"USW00013722","2023-07-02",,"   33",,,,"    0","    0","    0","  268","  356","  211",,"  230","  240","   76","  112","    1",,,,
"USW00013722","2023-07-03",,"   45",,,,"    0","    0","    0","  302","  356","  261",,"  240","  230","   94","  116",,,,,
"USW00013722","2023-07-04",,"   24",,,,"    0","    0","    0","  296","  350","  250",,"  250","  240","   63","   85","    1",,"    1",,
"USW00013722","2023-07-05",,"   17",,,,"   13","    0","    0","  279","  333","  233",,"  150","  140","  107","  139","    1",,"    1",,
"USW00013722","2023-07-06",,"   13",,,,"    0","    0","    0","  268","  333","  228",,"  200","  200","   63","   81","    1",,"    1",,
